request_id,timestamp,success,ttft,total_time,tokens_generated,tokens_per_sec,prompt_length,error,workload,model,target
1762762136670576,2025-11-10T08:09:07.333017,True,0.19194698333740234,10.662427186965942,77,7.221620241789507,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136721968,2025-11-10T08:09:06.789952,True,0.24786639213562012,10.06798267364502,76,7.548682041234076,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136772756,2025-11-10T08:09:24.454084,True,0.19672036170959473,27.681317806243896,210,7.586344027040203,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136823905,2025-11-10T08:09:05.408854,True,0.2918105125427246,8.584937334060669,62,7.221951376862765,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136874988,2025-11-10T08:09:04.185635,True,0.24265050888061523,7.3106369972229,55,7.523284225559675,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136925856,2025-11-10T08:09:21.468446,True,0.19204068183898926,24.542587995529175,191,7.7823903507973045,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136975985,2025-11-10T08:09:05.906115,True,0.2861793041229248,8.930122137069702,64,7.166755282587963,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137027851,2025-11-10T08:09:04.321675,True,0.23283052444458008,7.2938072681427,55,7.540643449714464,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137079163,2025-11-10T08:09:34.239854,True,0.18223834037780762,37.16068387031555,286,7.696306155131354,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137130070,2025-11-10T08:09:06.791504,True,0.29212045669555664,9.661431789398193,72,7.452311579636464,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137181615,2025-11-10T08:09:06.788371,True,0.2394275665283203,9.606746435165405,74,7.702920078032214,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
